Order,Line,Site,Supplier,Name,Item Number,Quantity Ordered,Quantity Open,Quantity Received,UM,Due Date,Sales/Job,Producti,St,ERS PL Opt,ERS Opt,Consignment,Type,Operation,Ship-To,Performance Date,Need Date,Order Revision,Item Description
PO011709,4,11-300,12S1001,Packaging Components Ltd.,90072,"4,660.0",0.0,"4,660.0",EA,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,"Multi-Pack, 4 Bottle Box"
PO011709,5,11-100,12S1001,Packaging Components Ltd.,90093,75.0,0.0,75.0,EA,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Shipping Carton
PO011710,1,11-100,12S1002,Mexico City Chemicals,60060,160.0,0.0,160.0,GA,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,White Paint
PO011710,2,11-300,12S1002,Mexico City Chemicals,80020,600.0,0.0,600.0,ML,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Fragrance
PO011710,3,11-300,12S1002,Mexico City Chemicals,80021,125.0,0.0,125.0,GA,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Green Colorant
PO011710,4,11-300,12S1002,Mexico City Chemicals,80033,35.0,0.0,35.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Jojoba Oil Liquid
PO011710,5,11-300,12S1002,Mexico City Chemicals,80034,325.0,0.0,325.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Aloe Vera Oil Liquid
PO011710,6,11-300,12S1002,Mexico City Chemicals,80042,"4,500.0",0.0,"4,500.0",G,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Potassium Sorbate Powder
PO011710,7,11-500,12S1002,Mexico City Chemicals,80061,10.0,0.0,10.0,G,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Compressable Sugar
PO011710,8,11-500,12S1002,Mexico City Chemicals,80065,75.0,0.0,75.0,G,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Maltodextrin
PO011711,1,11-100,12S1003,Puerto Vallarta Surgical Supplies,01013,"2,700.0",0.0,"2,700.0",BX,07/01/2017,,,c,0,1,No,,0,11-100,07/01/2017,07/01/2017,0,"Sterile Wipes, Box of 50"
PO011712,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,000.0",G,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Quaternary Amonium Chloride
PO011712,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Biguanide Compound
PO011712,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Ethanol Liquid
PO011712,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Glyceryl Monoiaurate Liquid
PO011712,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Benzyl Alcohol Liquid
PO011712,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,EDTA Liquid
PO011712,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Phenoxyethanol Liquid
PO011712,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Lidocaine Liquid
PO011712,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,Dextrose
PO011713,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,500.0",EA,05/01/2017,,,c,0,1,No,,0,11-500,05/01/2017,05/01/2017,0,5 ml Tube
PO011713,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,05/01/2017,,,c,0,1,No,,0,11-500,05/01/2017,05/01/2017,0,"Bottle, 50 Size"
PO011713,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,05/01/2017,,,c,0,1,No,,0,11-500,05/01/2017,05/01/2017,0,"Blister Pack, 6 Tablet"
PO011713,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,05/01/2017,,,c,0,1,No,,0,11-500,05/01/2017,05/01/2017,0,25 Gallon Drum
PO011713,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,05/01/2017,,,c,0,1,No,,0,11-500,05/01/2017,05/01/2017,0,"Box, 2 Blister Pack Size"
PO011714,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Probe Housing Rev. A
PO011714,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Cord - UK
PO011714,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Cord - US
PO011714,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Cord - Australia
PO011714,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Cord - Universal
PO011714,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Converter-Standard
PO011714,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Power Converter - Smart
PO011715,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Software CD
PO011715,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Base Unit / CPU
PO011715,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Microprocessor IM Rev. A
PO011716,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,100.0",EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,15 ml Tube
PO011716,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,"Bottle, 100 Size"
PO011716,3,11-200,22S1001,Cheshire Packaging Products,90031,"12,500.0",0.0,"12,500.0",EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Generic Packaging
PO011716,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Assortment Box
PO011716,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,"Multi-Pack, 2 Bottle Box"
PO011716,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Standard Box
PO011717,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,500.0",ML,15/01/2017,,,c,0,1,No,,0,11-400,15/01/2017,15/01/2017,0,Preservative
PO011718,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Transducer - 10 Mhz
PO011718,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Pepared Layered Mat
PO011719,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Monitor Cable
PO011719,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,15/01/2017,,,c,0,1,No,,0,11-100,15/01/2017,15/01/2017,0,Oscillator Elements
PO011720,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,000.0",ML,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Phenolic
PO011720,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Glycerin Liquid
PO011720,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO011720,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Citric Acid Powder
PO011720,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Flavor
PO011720,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,65.0,0.0,65.0,G,15/01/2017,,,c,0,1,No,,0,11-300,15/01/2017,15/01/2017,0,Sorbitol
PO011721,1,11-200,31S1002,Sydney Copper Company,62250,"2,000.0",0.0,"2,000.0",LB,17/01/2017,,,c,0,1,No,,0,11-200,17/01/2017,17/01/2017,0,Steel CRS 18ga 4301
PO011722,1,11-200,31S1003,Henderson Industrial,62202,"4,600.0",0.0,"4,600.0",EA,05/01/2017,,,c,0,1,No,,0,11-200,05/01/2017,05/01/2017,0,Pem Nut #6 .0125
PO011723,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,06/01/2017,,,c,0,1,No,,0,11-100,06/01/2017,06/01/2017,0,Display / Readout
PO011724,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,07/01/2017,,,c,0,1,No,,0,11-100,07/01/2017,07/01/2017,0,Keyboard
PO011725,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,10/01/2017,,,c,0,1,No,,0,11-500,10/01/2017,10/01/2017,0,"Box, 2 Blister Pack Size"
PO011726,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,05/01/2017,,,c,0,1,No,,0,11-300,05/01/2017,05/01/2017,0,25 Gallon Drum
PO011727,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,17/01/2017,,,c,0,1,No,,0,11-300,17/01/2017,17/01/2017,0,Shipping Carton
PO011728,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,06/01/2017,,,c,0,1,No,,0,11-300,06/01/2017,06/01/2017,0,Standard Shipping Box
PO011799,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO011799,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,11/11/2017,,,c,0,1,No,,0,11-100,11/11/2017,11/11/2017,1,Battery
PO011801,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,20.0,0.0,20.0,LB,06/01/2018,,,c,0,1,No,,0,11-400,06/01/2018,06/01/2018,0,Fruit
PO011802,1,11-100,10S1002,Bridgeville Industries,60001,50.0,0.0,50.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Durable Plastic Housing
PO011802,2,11-100,10S1002,Bridgeville Industries,60005,50.0,0.0,50.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Battery
PO011802,3,11-100,10S1002,Bridgeville Industries,60007,50.0,0.0,50.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Movable Cart
PO011802,4,11-100,10S1002,Bridgeville Industries,60012,150.0,0.0,150.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Electrodes
PO011802,5,11-200,10S1002,Bridgeville Industries,62201,"1,200.0",0.0,"1,200.0",EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,"24V Amp 2HP, 1/2 Dia"
PO011802,6,11-200,10S1002,Bridgeville Industries,62203,"9,500.0",0.0,"9,500.0",EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,"Stud Press Fit #6 1/4"""
PO011803,1,11-100,10S1003,Heron Surgical Supply,01012,650.0,0.0,650.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,"Sterile Probe Covers, 20 One time use"
PO011804,1,11-100,10S1004,Sungro Chemicals,60061,90.0,0.0,90.0,GA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Black Paint
PO011804,2,11-100,10S1004,Sungro Chemicals,60062,90.0,0.0,90.0,GA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,"Paint, Other"
PO011804,3,11-300,10S1004,Sungro Chemicals,80010,"9,200.0",0.0,"9,200.0",GA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Distilled Water Liquid
PO011804,4,11-300,10S1004,Sungro Chemicals,80011,320.0,0.0,320.0,GA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Purified Water Liquid
PO011804,5,11-300,10S1004,Sungro Chemicals,80041,"1,300.0",0.0,"1,300.0",G,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Caromer 980 Powder/Thickening Agent
PO011804,6,11-300,10S1004,Sungro Chemicals,80043,"22,500.0",0.0,"22,500.0",G,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO011804,7,11-300,10S1004,Sungro Chemicals,80044,"22,500.0",0.0,"22,500.0",G,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Xanthan Gum Powder
PO011804,8,11-500,10S1004,Sungro Chemicals,80060,"1,000.0",0.0,"1,000.0",G,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Simethicone
PO011804,9,11-500,10S1004,Sungro Chemicals,80064,20.0,0.0,20.0,G,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Magnesium Stearate
PO011805,1,11-100,10S1005,Absolute Electronics Company,60003,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Keyboard
PO011806,1,11-100,10S1006,Hampton Electronics,60002,25.0,0.0,25.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Display / Readout
PO011806,2,11-100,10S1006,Hampton Electronics,60008,25.0,0.0,25.0,EA,06/01/2018,,,c,0,1,No,,0,11-100,06/01/2018,06/01/2018,0,Printer
PO011807,1,11-400,11S1000,Chiro Foods Limited,80051,10.0,0.0,10.0,G,06/01/2018,,,c,0,1,No,,0,11-400,06/01/2018,06/01/2018,0,Proprietary Spice Mix
PO011808,1,11-300,11S1001,Plastics of Oshawa,90010,"4,800.0",0.0,"4,800.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Pump Dispenser .25l
PO011808,2,11-300,11S1001,Plastics of Oshawa,90011,"33,000.0",0.0,"33,000.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Plastic Bottle .5l
PO011808,3,11-300,11S1001,Plastics of Oshawa,90012,"4,800.0",0.0,"4,800.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Plastic Bottle 1l
PO011808,4,11-400,11S1001,Plastics of Oshawa,90019,"11,100.0",0.0,"11,100.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,"Plastic Bottle, 750 ml"
PO011809,1,11-300,12S1001,Packaging Components Ltd.,90013,"11,500.0",0.0,"11,500.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,4 Liter Tub
PO011809,2,11-300,12S1001,Packaging Components Ltd.,90016,"200,000.0",0.0,"200,000.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,25 ml Tube
PO011809,3,11-300,12S1001,Packaging Components Ltd.,90040,"47,500.0",0.0,"47,500.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Caps
PO011809,4,11-300,12S1001,Packaging Components Ltd.,90072,"4,660.0",0.0,"4,660.0",EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,"Multi-Pack, 4 Bottle Box"
PO011809,5,11-100,12S1001,Packaging Components Ltd.,90093,75.0,0.0,75.0,EA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Shipping Carton
PO011810,1,11-100,12S1002,Mexico City Chemicals,60060,160.0,0.0,160.0,GA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,White Paint
PO011810,2,11-300,12S1002,Mexico City Chemicals,80020,600.0,0.0,600.0,ML,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Fragrance
PO011810,3,11-300,12S1002,Mexico City Chemicals,80021,125.0,0.0,125.0,GA,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Green Colorant
PO011810,4,11-300,12S1002,Mexico City Chemicals,80033,35.0,0.0,35.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Jojoba Oil Liquid
PO011810,5,11-300,12S1002,Mexico City Chemicals,80034,325.0,0.0,325.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Aloe Vera Oil Liquid
PO011810,6,11-300,12S1002,Mexico City Chemicals,80042,"4,500.0",0.0,"4,500.0",G,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Potassium Sorbate Powder
PO011810,7,11-500,12S1002,Mexico City Chemicals,80061,10.0,0.0,10.0,G,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Compressable Sugar
PO011810,8,11-500,12S1002,Mexico City Chemicals,80065,75.0,0.0,75.0,G,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Maltodextrin
PO011811,1,11-100,12S1003,Puerto Vallarta Surgical Supplies,01013,"2,700.0",0.0,"2,700.0",BX,08/01/2018,,,c,0,1,No,,0,11-100,08/01/2018,08/01/2018,0,"Sterile Wipes, Box of 50"
PO011812,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,000.0",G,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Quaternary Amonium Chloride
PO011812,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Biguanide Compound
PO011812,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Ethanol Liquid
PO011812,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Glyceryl Monoiaurate Liquid
PO011812,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Benzyl Alcohol Liquid
PO011812,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,EDTA Liquid
PO011812,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Phenoxyethanol Liquid
PO011812,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Lidocaine Liquid
PO011812,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,06/01/2018,,,c,0,1,No,,0,11-300,06/01/2018,06/01/2018,0,Dextrose
PO011813,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,500.0",EA,06/01/2018,,,c,0,1,No,,0,11-500,06/01/2018,06/01/2018,0,5 ml Tube
PO011813,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,06/01/2018,,,c,0,1,No,,0,11-500,06/01/2018,06/01/2018,0,"Bottle, 50 Size"
PO011813,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,06/01/2018,,,c,0,1,No,,0,11-500,06/01/2018,06/01/2018,0,"Blister Pack, 6 Tablet"
PO011813,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,06/01/2018,,,c,0,1,No,,0,11-500,06/01/2018,06/01/2018,0,25 Gallon Drum
PO011813,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,06/01/2018,,,c,0,1,No,,0,11-500,06/01/2018,06/01/2018,0,"Box, 2 Blister Pack Size"
PO011814,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Probe Housing Rev. A
PO011814,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Cord - UK
PO011814,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Cord - US
PO011814,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Cord - Australia
PO011814,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Cord - Universal
PO011814,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Converter-Standard
PO011814,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Power Converter - Smart
PO011815,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Software CD
PO011815,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Base Unit / CPU
PO011815,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Microprocessor IM Rev. A
PO011816,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,100.0",EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,15 ml Tube
PO011816,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,"Bottle, 100 Size"
PO011816,3,11-200,22S1001,Cheshire Packaging Products,90031,"12,500.0",0.0,"12,500.0",EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Generic Packaging
PO011816,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Assortment Box
PO011816,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,"Multi-Pack, 2 Bottle Box"
PO011816,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Standard Box
PO011817,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,500.0",ML,14/01/2018,,,c,0,1,No,,0,11-400,14/01/2018,14/01/2018,0,Preservative
PO011818,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Transducer - 10 Mhz
PO011818,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Pepared Layered Mat
PO011819,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Monitor Cable
PO011819,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,14/01/2018,,,c,0,1,No,,0,11-100,14/01/2018,14/01/2018,0,Oscillator Elements
PO011820,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,000.0",ML,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Phenolic
PO011820,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Glycerin Liquid
PO011820,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO011820,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Citric Acid Powder
PO011820,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,14/01/2018,,,c,0,1,No,,0,11-300,14/01/2018,14/01/2018,0,Flavor
